Calhoun, Frances Boyd|1867
Calhoun, Howell|NULL
Calhoun, John C. (John Caldwell)|1782
California. State Board of Charities and Corrections|NULL
Calin, Harold|NULL
Calkins, Gary N. (Gary Nathan)|1869
Call, Annie Payson|1853
Call, Frank Oliver|1878
Callahan, Daniel|NULL
Callan, Charles J. (Charles Jerome)|1877
Callcott, Maria, Lady|1785
Callender, James Thomson|1758
Callwell, C. E. (Charles Edward), Sir|1859
Calman, W. T. (William Thomas)|1871
Calmet, Augustin|1672
Calthrop, Dion Clayton|1878
Calthrop, S. R. (Samuel Robert)|1829
Calvert, Albert Frederick|1872
Calvert, George Henry|1803
Calvin, Jean|1509
Cambridge, Ada|1844
Cambron, James W.|NULL
Cameron, Agnes Deans|1863
Cameron, Charles Alexander, Sir|1830
Cameron, H. Lovett, Mrs.|NULL
Cameron, Hector Charles|1878
Cameron, John, soccer player|NULL
Cammaerts, Emile|1878
Camp, Samuel G. (Samuel Granger)|1877
Camp, Wadsworth|1879
Camp, Walter|1859
Campan, Mme. (Jeanne-Louise-Henriette)|1752
Campanella, Tommaso|1568
Campbell, A., of the Santal mission|NULL
Campbell, Adelaide M. G.|NULL
Campbell, Alexander|1822
Campbell, Alice|1887
Campbell, Archibald|1787
Campbell, C. A.|NULL
Campbell, Charles|1807
Campbell, Douglas Houghton|1859
Campbell, Dudley M.|1836
Campbell, Duncan|1818
Campbell, Edward Livingston|NULL
Campbell, Helen|1839
Campbell, J. Duncan, (James Duncan)|1916
Campbell, J. L.|NULL
Campbell, John Campbell, Baron|1779
Campbell, John Scott|NULL
Campbell, John W., Jr. (John Wood)|1910
Campbell, John|1840
Campbell, Joseph|1879
Campbell, Mark, active 19th century|NULL
Campbell, R. J. (Reginald John)|1867
Campbell, R. W.|NULL
Campbell, Robert Granville|NULL
Campbell, Theophila Carlile|NULL
Campbell, Thomas J. (Thomas Joseph)|1848
Campion, Edmund, Saint|1540
Camões, Luís de|NULL
Canada. Department of the Interior|NULL
Canada. Post Office Department|NULL
Canadian Kodak Company|NULL
Canadian War Records Office|1877
Canavan, M. J. (Michael Joseph)|NULL
Canby, Henry Seidel|1878
Candee, Helen Churchill|1861
Candler, Edmund|1874
Candolle, Alphonse de|1806
Canfield, William A.|1840
Cannan, Gilbert|1884
Cannon, George Q. (George Quayle)|1827
Canton, William|1845
Cao, Xueqin|1715
Capablanca, José Raúl|1888
Capel, T. J. (Thomas John)|1836
Capes, Bernard Edward Joseph|1854
Carboni, Raffaello|1817
Cardozo, Benjamin N. (Benjamin Nathan)|1870
Carey & Hart|NULL
Carey, Henry Charles|1793
Carey, Henry|NULL
Carey, Joseph|NULL
Carey, Rosa Nouchette|1840
Carey, William|1761
Carleton, George Washington|1832
Carleton, William|1794
Carleton, Will|1845
Carlile, Richard|1790
Carling, John R.|NULL
Carlton Studio|1866
Carlton, Henry Fisk|NULL
Carlyle, Thomas|1795
Carman, Bliss|1861
Carmel, John Prosper|NULL
Carmichael, Alfred|1874
Carmichael, Amy|1867
Carmichael-Smyth, Robert|1799
Carnahan, James R. (James Richards)|1840
Carnegie Library of Pittsburgh|NULL
Carnegie, Andrew|1835
Carnegie, Dale|1888
Carnegie, David Wynford|1871
Carolino, Pedro|1788
Caron, Pierre, active 1886-1899|NULL
Carpenter, Alfred Francis Blakeney|1881
Carpenter, Edward|1844
Carpenter, Flora L. (Flora Leona)|1880
Carpenter, George H. (George Herbert)|1865
Carpenter, J. Estlin (Joseph Estlin)|1844
Carpenter, John A.|NULL
Carpenter, Minnie Lindsay Rowell|NULL
Carpenter, Stephen H. (Stephen Haskins)|1831
Carpenter, Thorne M. (Thorne Martin)|1878
Carpenter, William|1830
Carr, Annie Roe|NULL
Carr, E. Donald (Edmund Donald)|NULL
Carr, John, Sir|1772
Carr, Terry Gene|1937
Carrier, Lyman|1877
Carrington, Hereward|1880
Carroll, Lewis|1832
Carroll, Mitchell|1870
Carroll, Robert S. (Robert Sproul)|1869
Carroll, William|1915
Carruth, Hayden|1862
Carryl, Charles E. (Charles Edward)|1841
Carryl, Guy Wetmore|1873
Carré, Michel|1819
Carson, James, Captain|NULL
Carson, Thomas|NULL
Carstairs, Christian|NULL
Carter, Charles Franklin|1890
Carter, Harry|1749
Carter, Herbert, active 1909-1917|NULL
Carter, Jesse Benedict|1872
Carter, Jimmy|1924
Carter, Mary Elizabeth|NULL
Carter, Nicholas (House name)|NULL
Carter, Robert Goldthwaite|1845
Carteret, John Dunloe|NULL
Cartwright, Julia|1851
Cartwright, S. E.|NULL
Carus, Paul|1852
Caruthers, William Alexander|1802
Carvalho, David Nunes|1848
Cary, Elisabeth Luther|1867
Casanova, Giacomo|1725
Casas, Bartolomé de las|1484
Casement, Roger|1864
Casey, Patrick|1893
Casseday, Ben|NULL
Cassells, Joe|NULL
Cassels, Walter Richard|1826
Casserly, Gordon|1869
Cassilly, Francis Bernard|1860
Cassiodorus, Senator|484
Cassius Dio Cocceianus|NULL
Casson, Herbert Newton|1869
Castaigne, J. André|NULL
Casteel, Dana Brackenridge|1877
Castillo, John|1792
Castle, Arnold|NULL
Castle, Egerton|1858
Castle, Henry A. (Henry Anson)|1841
Castleman, Virginia Carter|NULL
Castlemon, Harry|1842
Caswall, Henry|1810
Caswell, Harriet S.|1834
Cathal, Michael|NULL
Cather, Willa|1873
Catherine II, Empress of Russia|1729
Catherwood, Mary Hartwell|1847
Catholic Colonization Bureau|NULL
Catlin, George|1796
Cato, Marcus Porcius|-234
Catullus, Gaius Valerius|-84
Caulfeild, Vivian|1874
Caunter, John Alan Lyde|1889
Causey, James|1924
Cautley, George Spencer|NULL
Cavanah, Frances|1889
Cavendish, Georgiana Spencer, Duchess of Devonshire|1757
Cavins, Elmer W. (Elmer Warren)|1864
Caw, J. L. (James Lewis), Sir|1864
Cawein, Madison Julius|1865
Caxton, William|NULL
Cecil, Florence Mary (Bootle-Wilbraham), Lady|1863
Cecil, Sabina|NULL
Celnart, Elisabeth|1796
Centennius, Ralph|NULL
Centlivre, Susanna|1666
Cerfberr, Anatole|1835
Cerruti, Giovanni Battista|1850
Cervantes Saavedra, Miguel de|1547
Chadsey, Charles E. (Charles Ernest)|1870
Chadwick, G. A. (George Alexander)|1840
Chadwick, Lester|NULL
Chadwick, Nora K. (Nora Kershaw)|1891
Chafer, Lewis Sperry|1871
Chaffee, Allen|NULL
Chaffers, William|1811
Chalippe, Candide|1684
Challis, James|1803
Chalmers, Amy D. V.|NULL
Chalmers, George|1742
Chalmers, James|1841
Chalmers, Margaret Piper|1880
Chalmers, Patrick|NULL
Chamberlain, Arthur Henry|1870
Chamberlain, Basil Hall|1850
Chamberlain, George Agnew|1879
Chamberlain, J. N.|NULL
Chamberlain, James Franklin|1869
Chamberlain, Lucia|NULL
Chamberlin, Joseph Edgar|1851
Chambers, C. Haddon (Charles Haddon)|1860
Chambers, F. W.|NULL
Chambers, George F. (George Frederick)|1841
Chambers, R. W. (Raymond Wilson)|1874
Chambers, Robert W. (Robert William)|1865
Chambers, Robert|1802
Chambers, William, Sir|1723
Chamisso, Adelbert von|1781
Champlain, Samuel de|1574
Champness, Thomas|1832
Champney, Elizabeth W. (Elizabeth Williams)|1850
Chandler, Henry W. (Henry William)|1828
Chandler, Katherine|NULL
Chandler, Walter M. (Walter Marion)|1867
Channing, Edward|1856
Channing, William Ellery|1780
Chant, Joseph Horatio|1837
Chapais, Thomas|1858
Chapelle, Howard Irving|1901
Chapin, Alfred Clark|1848
Chapin, Anna Alice|1880
Chapin, E. H. (Edwin Hubbell)|1814
Chapin, James Paul|1889
Chaplin, Charlie|1889
Chaplin, Heman White|1847
Chaplin, Ralph|1887
Chapman, Allen|NULL
Chapman, Arthur|1873
Chapman, Ethel M.|1888
Chapman, Frank M. (Frank Michler)|1864
Chapman, George|NULL
Chapman, J. Wilbur (John Wilbur)|1859
Chapman, John Jay|1862
Chapman, S. E. (Samuel E.)|NULL
Chapman, Thomas|NULL
Chapman, W. F.|NULL
Chapone, Mrs. (Hester)|1727
Chappell, Clovis Gillham|1882
Chappell, George S. (George Shepard)|1877
Chapple, W. A. (William Allan)|1864
Chard, Thomas S.|NULL
Charles E. Putney Memorial Association|NULL
Charles I, King of England|1600
Charles, Elizabeth Rundle|1828
Charless, Charlotte Taylor Blow|NULL
Charlier, C. V. L. (Carl Vilhelm Ludwig)|1862
Charlotte Elizabeth|1790
Charnay, Désiré|1828
Charnwood, Godfrey Rathbone Benson, Baron|1864
Chase, Allan|1913
Chase, Eliza B. (Eliza Brown)|NULL
Chase, Hiram|NULL
Chase, J. Smeaton (Joseph Smeaton)|1864
Chase, Josephine|NULL
Chase, Mary Ellen|1887
Chateaubriand, François-René, vicomte de|1768
Chatelain, Clara de|1807
Chatfield-Taylor, H. C. (Hobart Chatfield)|1865
Chatterji, Bankim Chandra|1838
Chatterton, E. Keble (Edward Keble)|1878
Chatterton, Thomas|1752
Chatto & Windus (Firm)|NULL
Chatto, William Andrew|1799
Chaucer, Geoffrey|1342
Chaundler, Christine|1887
Chavasse, Pye Henry|1810
Chaytor, H. J. (Henry John)|1871
Cheever, Harriet A. (Harriet Anna)|NULL
Cheiro|1866
Chekhov, Anton Pavlovich|1860
Cheley, Frank H. (Frank Howbert)|1889
Chen, Yü-Gwan|1893
Cheney, H. V. (Harriet Vaughan)|1796
Cheney, Roland Jon|NULL
Cheney, Sheldon|1886
Cherágh Ali|1844
Cherbuliez, Victor|1829
Cherry-Garrard, Apsley|1886
Chertkov, V. G. (Vladimir Grigorevich)|1854
Cherubini, Eugenio|NULL
Chesnutt, Charles W. (Charles Waddell)|1858
Chesson, W. H. (Wilfrid Hugh)|NULL
Chester, George Randolph|1869
Chesterfield, Philip Dormer Stanhope, Earl of|1694
Chesterton, Cecil|1879
Chesterton, G. K. (Gilbert Keith)|1874
Chetwynd, Henry Wayland, Mrs.|NULL
Chevalier, Michel|1806
Cheyne, T. K. (Thomas Kelly)|1841
Cheyney, Edward Potts|1861
Chicago (Ill.). Municipal Tuberculosis Sanitarium. Dispensary Department|NULL
Chicago, Milwaukee, St. Paul, and Pacific Railroad Company|NULL
Chidley, Howard J. (Howard James)|1878
Child, Frank Samuel|1854
Child, Lydia Maria|1802
Child, Richard Washburn|1881
Childers, Erskine|1870
Childs, Thomas S. (Thomas Spencer)|1825
Chinard, Gilbert|1881
Chiniquy, Charles Paschal Telesphore|1809
Chinnery, William|1708
Chipiez, Charles|1835
Chipman, Robert A.|NULL
Chipman, William P. (William Pendleton)|NULL
Chirol, Valentine, Sir|1852
Chisholm, A. M. (Arthur Murray)|1872
Chisholm, Addie|NULL
Chisholm, Cecil|NULL
Chisholm, Louey|NULL
Chittenden, Charlotte E. (Charlotte Elizabeth)|1854
Chittenden, Hiram Martin|1858
Chittenden, L. E. (Lucius Eugene)|1824
Chittenden, Newton H.|1840
Chodzko, Alexander|1804
Cholmeley, R. E.|NULL
Cholmondeley, Mary|1859
Chopin, Kate|1850
Chrisman, Oscar|1855
Christen, A.|1855
Christian Brothers|NULL
Christian, Eugene|1860
Christian, W. E.|NULL
Christie, Grace|NULL
Christie, William Harvey|NULL
Christine, de Pisan|1363
Christophe, Jules François|1840
Chrétien, de Troyes, active 12th century|NULL
Chubb, Edwin Watts|1865
Church of Jesus Christ of Latter-day Saints|1805
Church of Scotland. General Assembly|NULL
Church, Alfred John|1829
Church, Ella Rodman|1831
Church, R. W. (Richard William)|1815
Church, Samuel Harden|NULL
Churchill, Seton|NULL
Churchill, Winston|1871
Cibber, Colley|1671
Cibber, Theophilus|1703
Cicero, Marcus Tullius|-106
Cilley, Jonathan Prince|1835
Civiale Remedial Agency|NULL
Civic League (Williston, North Dakota)|NULL
Clacy, Charles, Mrs.|NULL
Cladel, Judith|NULL
Clara|NULL
Clare, John|1793
Claretie, Jules|1840
Claridge, John|NULL
Claridge, R. T.|NULL
Clark, Badger|1883
Clark, Barrett H. (Barrett Harper)|1890
Clark, Bertha May|1880
Clark, Charles Heber|1841
Clark, Dale|1905
Clark, Daniel|NULL
Clark, Dougan|1828
Clark, Ellery H. (Ellery Harding)|1874
Clark, Felicia Buttz|1862
Clark, Galen|1814
Clark, George Washington|1812
Clark, Gordon|NULL
Clark, James Bayard|1869
Clark, Joan|1905
Clark, John A. (John Alonzo)|1801
Clark, John Bates|1847
Clark, John Willis|1833
Clark, Kate Upson|1851
Clark, Keith|1879
Clark, Sam H.|NULL
Clark, Samuel Evans|NULL
Clark, Sereno D. (Sereno Dickenson)|NULL
Clark, Thomas M. (Thomas March)|1812
Clark, Walter A. (Walter Augustus)|NULL
Clark, William H.|1840
Clarke, Charles Baron|1832
Clarke, Charles H.|NULL
Clarke, Covington|1892
Clarke, Edward H. (Edward Hammond)|1820
Clarke, Geoffrey|NULL
Clarke, George C.|NULL
Clarke, Helen Archibald|1859
Clarke, Henry, Mrs.|1853
Clarke, James Freeman|1810
Clarke, Jay|NULL
Clarke, Laurence (Laurence Ayscough)|NULL
Clarke, Marcus Andrew Hislop|1846
Clarke, Margaret Bruce|NULL
Clarke, Michael|NULL
Clarke, William|1800
Clarkson, Thomas|1760
Clausewitz, Carl von|1780
Claxton, William J.|NULL
Clay, Beatrice E. (Beatrice Elizabeth)|NULL
Clay, Henry|1777
Clay, John Cecil|1875
Clayton, Ellen C. (Ellen Creathorne)|1834
Clayton, H. J.|NULL
Clayton, Joseph|1868
Clayton, Louisa|NULL
Clayton, William|1814
Cleather, Alice Leighton|NULL
Cleaveland, Elizabeth H. Jocelyn (Elizabeth Hannah Jocelyn)|1824
Cleland, John|1709
Cleland, Robert|NULL
Clemenceau, Georges|1841
Clemens, William Alvin|NULL
Clement, E. H. (Edward Henry)|1843
Clement, Hal|1922
Clements, Colin|1894
Clements, Edith S. (Edith Schwartz)|NULL
Clerke, Agnes M. (Agnes Mary)|1842
Cleveland, Cecilia Pauline|1850
Cleveland, Grover|1837
Clifford, C. R. (Chandler Robbins)|1858
Clifford, Hugh Charles, Sir|1866
Clifford, Josephine|1838
Clifford, W. K., Mrs.|NULL
Clifton, A. B.|NULL
Clifton, Mark|1906
Clinch, George|1860
Clinton, Bill|1946
Clinton, Ed M.|1926
Clippinger, D. A. (David Alva)|1860
Clippinger, Erle Elsworth|1875
Clitherow, Mary|NULL
Clive, Mrs. (Catherine)|1711
Clodd, Edward|1840
Clontz, J. (Jerry)|NULL
Clopper, Edward Nicholas|1879
Clothier, Bill|1921
Cloud, D. C.|NULL
Clough, Arthur Hugh|1819
Clouston, J. Storer (Joseph Storer)|1870
Clouston, W. A. (William Alexander)|1843
Cluthe Rupture Institute|NULL
Clutton-Brock, A. (Arthur)|1868
Clynton, Richard|NULL
Coalition for Networked Information|NULL
Cobb, Bertha B. (Bertha Browning)|1867
Cobb, Frank|NULL
Cobb, Irvin S. (Irvin Shrewsbury)|1876
Cobb, John N. (John Nathan)|1868
Cobb, Samuel|1675
Cobb, Thomas|1854
Cobban, J. Maclaren (James Maclaren)|1849
Cobbett, William|1763
Cobbold, George A. (George Augustus)|1857
Cobbold, Richard|1797
Cobden-Sanderson, T. J. (Thomas James)|1840
Coblentz, Stanton A. (Stanton Arthur)|1896
Coburn, Claire Martha|1876
Cockburn, James Seton|NULL
Cocke, Sarah Johnson|NULL
Cocker, B. F. (Benjamin Franklin)|1821
Cockerell, Douglas|1870
Cockerell, Theodore D. A. (Theodore Dru Alison)|1866
Cocking, Ron|NULL
Cockrum, E. Lendell|1920
Code, Mary L.|NULL
Codman, John Thomas|NULL
Codman, John|1782
Cody, H. A. (Hiram Alfred)|1872
Cody, Sherwin|1868
Coe, Fanny E.|NULL
Coelho Netto, Henrique|1864
Coey, Charles Andrew|1870
Coffey, George|1857
Coffey, P. (Peter)|1876
Coffin, Charles Carleton|1823
Coffin, Henry Sloane|1877
Coffin, Joshua|1792
Coffman, C. J. (Casper James)|1885
Cogan, Alan|NULL
Cogger, Edward P.|NULL
Coggins, Frank W.|NULL
Coghill, Harry, Mrs.|1836
Cohen, Chapman|1868
Cohen, Octavus Roy|1891
Cohen, Reuben|1895
Coit, Adelin Balch|NULL
Coit, Stanton|1857
Coke, Desmond|1879
Coker, R. E. (Robert Ervin)|1876
Colborn, Edward F.|1854
Colby, Charles W. (Charles William)|1867
Colcock, Annie T.|NULL
Colcord, Joanna C. (Joanna Carver)|1882
Colcord, Lincoln|1883
Colden, Cadwallader|1688
Cole, Almira Stillwell|NULL
Cole, Charles J.|NULL
Cole, E. W. (Edward William)|1832
Cole, Elsie Vera|1885
Cole, Everett B.|1918
Cole, Fay-Cooper|1881
Cole, Gilbert L.|NULL
Cole, Harry Ellsworth|1861
Cole, J. P. (James Perry)|1889
Cole, Lawrence Thomas|1869
Cole, Les|1904
Cole, Mary|1853
Cole, Sophie|1862
Cole, Thomas R. (Thomas Raymond)|1881
Coleman, Ambrose|1858
Coleman, Thomas|NULL
Coleman, W. S. (William Stephen)|1829
Coleridge, Christabel R. (Christabel Rose)|1843
Coleridge, Mary E. (Mary Elizabeth)|1861
Coleridge, Samuel Taylor|1772
Coleridge, Stephen|1854
Colette|1873
Colles, Julia Keese|NULL
Collett, Herbert Brayley|1877
Collie, Norman|1859
Collier, Ada Langworthy|1843
Collier, Dorothy Josephine|1894
Collier, Jeremy|1650
Collier, Price|1860
Collingridge, George|1847
Collingwood, Harry|1851
Collingwood, Stuart Dodgson|1870
Collingwood, W. G. (William Gershom)|1854
Collins, A. Frederick (Archie Frederick)|1869
Collins, An, active 17th century|NULL
Collins, Anthony, pseud.|1833
Collins, Anthony|1676
Collins, Daniel|NULL
Collins, Dennis|NULL
Collins, E. Burke, Mrs.|1848
Collins, Hubert E. (Hubert Edwin)|1872
Collins, J. E. (Joseph Edmund)|1855
Collins, James|1904
Collins, John Churton|1848
Collins, Joseph|1866
Collins, Mabel|1851
Collins, W. Lucas (William Lucas)|1817
Collins, W. W. (William Wiehe)|1862
Collins, Wilkie|1824
Collins, William|1721
Collison-Morley, Lacy|1875
Collodi, Carlo|1826
Colman, George|1732
Colman, Miss (Pamela Atkins)|1824
Colman, Mrs. (Pamela Chandler)|1799
Colmenero de Ledesma, Antonio|NULL
Coloma, Luis|1851
Colonna, Francesco|NULL
Colquhoun, A. H. U. (Arthur Hugh Urquhart)|1861
Colquhoun, Patrick|1745
Colter, J. J., Mrs.|NULL
Colton, Arthur|1868
Colton, Calvin|1789
Colton, Matthew M.|1859
Colum, Padraic|1881
Colvin, Donald|NULL
Colvin, Sidney|1845
Comalk-Hawk-Kih|1857
Combe, George|1788
Combe, William|1742
Comer, Cornelia A. P. (Cornelia Atwood Pratt)|NULL
Comfield, Amelia Stratton|NULL
Comfort, Will Levington|1878
Comins, Elizabeth B. (Elizabeth Barker)|NULL
Committee on Railway Mail Pay|NULL
Common sense (Writer), active 1813|NULL
Commons, John R. (John Rogers)|1862
Compton, D. A.|NULL
Compton, Paul|NULL
Compton-Rickett, Arthur|1869
Comstock, George C. (George Cary)|1855
Comstock, Harriet T. (Harriet Theresa)|1860
Conant, Charles A. (Charles Arthur)|1861
Conant, J. E. (Judson Eber)|1867
Conant, Levi L. (Levi Leonard)|1857
Conder, C. R. (Claude Reignier)|1848
Condorcet, Jean-Antoine-Nicolas de Caritat, marquis de|1743
Cone, Helen Gray|1859
Cone, John A. (John Albert)|1860
Confucius|-551
Conger, Emily Bronson|NULL
Congreve, William|1670
Conklin, Mary Greer|NULL
Conklin, Nathaniel, Mrs.|1841
Conkling, Hilda|1910
Conkling, Margaret C. (Margaret Cockburn)|1814
Conn, H. W. (Herbert William)|1859
Connell, Richard Edward|1893
Conner, E. Palmer|NULL
Connolly, A. P. (Alonzo P.)|1836
Connolly, James B. (James Brendan)|1868
Connor, Ralph|1860
Connor, W. J.|NULL
Connors, Chuck|NULL
Conover, Mary Roberts|1880
Conquest, Joan|1883
Conrad, Joseph|1857
Conscience, Hendrik|1812
Consolation Club|NULL
Constable, Henry|1562
Constant, Barbara|NULL
Converse, Florence|1871
Conway, Agnes Ethel|1885
Conway, G. R. G. (George Robert Graham)|1873
Conway, Hugh|1847
Conway, Moncure Daniel|1832
Conway, William Martin, Sir|1856
Conwell, Russell H.|1843
Conybeare, Fred. C.|NULL
Conybeare, John William Edward|1843
Conyers, Dorothea|1873
Cook, Charles C.|NULL
Cook, D. J.‏ ‎(David J.)|1840
Cook, Dutton|1829
Cook, E. T. (Ernest Thomas)|1867
Cook, Edward Tyas, Sir|1857
Cook, Eliza|1818
Cook, Emily Constance Baird|NULL
Cook, Ezra A. (Ezra Asher)|1841
Cook, Frederick Albert|1865
Cook, Herbert Frederick|1868
Cook, James|1728
Cook, Joel|1842
Cook, Joseph|1838
Cook, Richard B. (Richard Briscoe)|1838
Cook, Samuel|NULL
Cook, Sherburne Friend|1896
Cook, Stanley Arthur|1873
Cook, Theodore Andrea|1867
Cook, William Wallace|1867
Cooke, Arthur O. (Arthur Owens)|1867
Cooke, Ebenezer|NULL
Cooke, Edmund Vance|1866
Cooke, Flora J. (Flora Juliette)|1864
Cooke, George Willis|1848
Cooke, Grace MacGowan|1863
Cooke, James Francis|1875
Cooke, John Esten|1830
Cooke, Josiah P., Jr. (Josiah Parsons)|1827
Cooke, M. C. (Mordecai Cubitt)|1825
Cooke, Marjorie Benton|1876
Cooke, Maud C.|NULL
Cooke, W. Bourne|1869
Cooley, Arnold James|1832
Cooley, James Ewing|1802
Coolidge, Asenath Carver|NULL
Coolidge, Calvin|1872
Coolidge, Dane|1873
Coolidge, Susan|1835
Coombe, Florence|NULL
Coombs, Francis Lovell|NULL
Coombs, Norman|1932
Cooper, A. (Alonzo)|1830
Cooper, A. Heaton (Alfred Heaton)|1863
Cooper, Courtney Ryley|1886
Cooper, Elizabeth|1877
Cooper, Francis L. (Francis Le Roy)|NULL
Cooper, Frederic Taber|1864
Cooper, Grace Rogers|NULL
Cooper, Henry St. John|1908
Cooper, James A.|1862
Cooper, James Fenimore|1789
Cooper, James, of Philadelphia|NULL
Cooper, John Gilbert|1723
Cooper, Lane|1875
Cooper, Marie Jane|NULL
Cooper, Robert, secularist|NULL
Cooper, Susan Fenimore|1813
Cooper, Thomas|1805
Cooper, William|NULL
Cope, Henry Frederick|1870
Copeland, Vanness|NULL
Coppel, Alfred|1921
Coppens, Charles|1835
Coppinger, Joseph|NULL
Coppinger, R. W. (Richard William)|NULL
Copplestone, Bennet|1867
Coppée, François|1842
Coppée, Henry|1821
Copus, J. E. (John Edwin)|1854
Corbett, Edward|NULL
Corbett, John M.|NULL
Corbett, Julian Stafford|1854
Corbin, John|1870
Corbin, Thomas W.|NULL
Core, Mary Kennedy|NULL
Corelli, Marie|1855
Corfield, W. H. (William Henry)|1843
Corkran, Alice|NULL
Corlette, Hubert C. (Hubert Christian)|NULL
Cormack, W. E. (William Eppes)|1796
Cornaro, Luigi|1475
Corneille, Pierre|1606
Cornelius, Elias|1758
Cornelius, Mary Ann Mann|1829
Cornelius, Mrs. (Mary Hooker)|1796
Cornell, Frederick Carruthers|1867
Corner, Miss (Julia)|1798
Corning, Mary Spring|NULL
Cornish, C. J. (Charles John)|1858
Cornish, Vaughan|1862
Cornwall, Barry|1787
Corry, Joseph|NULL
Corson, Hiram|1828
Corson, Juliet|1842
Corvus, M.|NULL
Corwin, Edward Samuel|1878
Cory, Charles B. (Charles Barney)|1857
Cory, David|1872
Cory, John|NULL
Cory, William Johnson|1823
Cosens, Abner|NULL
Cossar, John D.|NULL
Costantini, Anna Miller|1880
Costello, Louisa Stuart|1799
Costelloe, Laurence|NULL
Coster, Charles de|1827
Cotes, Everard|NULL
Cotman, John Sell|1782
Cotten, Sallie Southall|NULL
Cotter, Frank J.|NULL
Cotter, Joseph S. (Joseph Seamon)|1861
Cotterill, H. B. (Henry Bernard)|1846
Cotton, Catherine|NULL
Cotton, William, F.S.A., of Exeter|NULL
Cottrell, Charles|NULL
Coues, Elliott|1842
Coulomb, Charles Augustin|1881
Coulter, John Merle|1851
Coulthard, H. R.|NULL
Coulton, G. G. (George Gordon)|1858
Coulton, Miss|NULL
Council of the Twelve Apostles (Church of Jesus Christ of Latter-day Saints)|NULL
Councilman, W. T. (William Thomas)|1854
Counselman, Mary Elizabeth|1911
Coup, W. C. (William Cameron)|1836
Couperus, Louis|1863
Courcy, Richard de|NULL
Coursey, O. W. (Oscar William)|1873
Courtenay, Calista McCabe|NULL
Courtenay, John|1738
Courthope, William John|1842
Courtney, W. L. (William Leonard)|1850
Cousin, John W. (John William)|1849
Cousin, Victor|1792
Cousins, James Henry|1873
Coué, Emile|1857
Coventry (England). Public Libraries Committee|NULL
Cowan, Frank|1844
Cowan, James|1870
Cowan, John Pryor|1875
Cowan, Sam K. (Sam Kinkade)|1869
Coward, Noel|1899
Coward, T. A. (Thomas Alfred)|1867
Cowdin, Robert|1805
Cowherd, Thomas|1817
Cowley, Matthias F.|NULL
Cowling, Henry|1874
Cowper, E. E. (Edith Elise)|NULL
Cowper, Frank Cadogan|1877
Cowper, William|1731
Cox, F. A. (Francis Augustus)|1783
Cox, Florence Tinsley|1877
Cox, George James|1884
Cox, Harold|1859
Cox, Irving E.|NULL
Cox, Jacob D. (Jacob Dolson)|1828
Cox, James A.|NULL
Cox, James|1851
Cox, Joseph Bradford|1840
Cox, Kenyon|1856
Cox, Palmer|1840
Cox, Samuel|1826
Cox, Stephen Angus|NULL
Coybee, Eden|NULL
Coyne, J. Stirling (Joseph Stirling)|1803
Coyne, James H. (James Henry)|1849
Cozzens, Frederic S. (Frederic Swartwout)|1818
Cozzens, Samuel Woodworth|1834
Crabb, James|1774
Crabbe, George|1754
Crabtre, Addison Darre|NULL
Craddock, Irving|NULL
Craft, William|NULL
Craig, Austin|1872
Craig, Robert Alexander|1872
Craigie, William A. (William Alexander), Sir|1867
Craik, Dinah Maria Mulock|1826
Craik, George Lillie|1798
Craik, Georgiana M. (Georgiana Marion)|1831
Craik, Henry, Sir|1846
Crain, Dorothy|NULL
Craine, E. J. (Edith Janice)|1881
Crake, A. D. (Augustine David)|1836
Cram, Ralph Adams|1863
Cramb, J. A. (John Adam)|1862
Cramer, Andreas Wilhelm|1855
Cramp, W. B.|NULL
Crampton, Henry Edward|1875
Cranch, Christopher Pearse|1813
Crane, Frank|1861
Crane, J. T. (Jonathan Townley)|1819
Crane, Laura Dent|NULL
Crane, Oliver|NULL
Crane, Stephen|1871
Crane, Thomas Frederick|1844
Crane, Walter|1845
Crane, William E. (William Edmund)|NULL
Cranmer-Byng, L. (Launcelot)|1872
Crapo, Henry Howland|1804
Crashaw, Richard|NULL
Crastre, François|NULL
Craven, Wesley Frank|1905
Crawford, Albert Cornelius|NULL
Crawford, David Lindsay, Earl of|1871
Crawford, F. Marion (Francis Marion)|1854
Crawford, Isabella Valancy|1850
Crawford, Jack Randall|1878
Crawford, Mary Caroline|1874
Crawford, Matthew|1839
Creasy, Edward Shepherd, Sir|1812
Creighton, Charles|1847
Creighton, Louise|1850
Crellin, H. N. (Horatio Nelson)|NULL
Cresee, Franklin Allison|NULL
Cresson, Benjamin Franklin|1873
Cressy, Will M. (Will Martin)|1863
Creswell, John A. J. (John Angel James)|1828
Creswell, R. J. (Robert J.)|NULL
Creswick, Paul|1866
Creswicke, Louis|NULL
Crewdson, Charles N. (Charles Newman)|1870
Crignelle, Henri de|NULL
Crile, George Washington|1864
Crim, Matt, Miss|NULL
Cripps, Arthur Shearly|1869
Crisp, Stephen|1628
Croal, Thomas Allan|1832
Croce, Benedetto|1866
Crocheron, Augusta Joyce|1844
Crockett, Davy|1786
Crockett, S. R. (Samuel Rutherford)|1860
Crockett, W. S. (William Shillinglaw)|1866
Croft, Delmer Eugene|NULL
Crofts, Freeman Wills|1879
Croker, B. M. (Bithia Mary)|1849
Croker, Thomas Crofton|1798
Croly, Herbert David|1869
