Ditchfield, P. H. (Peter Hampson)|1854
Dix, Beulah Marie|1876
Dix, Irving Sidney|1880
Dixie, Florence, Lady|1855
Dixon, Billy|1850
Dixon, Charles|1858
Dobyns, Harold Warren|1896
Dodd, Ira Seymour|1842
Dodge, Mary Mapes|1830
Dodge, Walter Phelps|1869
Dods, Marcus|1834
Dodsley, Robert|1703
Donald, Henry W.|NULL
Donat, Josef|1868
Donelan, A. M.|NULL
Donnelly, Ignatius|1831
Doran, Dr. (John)|1807
Dorling, H. Taprell (Henry Taprell)|1883
Dos Passos, John R. (John Randolph)|1844
Dostoyevsky, Fyodor|1821
Doughty, Frank W.|NULL
Douglas, Alfred Bruce|1870
Douglas, Amanda M.|1831
Douglas, James|1867
Douglas, Norman|1868
Douglas-Irvine, Helen|1880
Dover, George Agar Ellis, Baron|1797
Dow, Arthur W. (Arthur Wesley)|1857
Dow, George Francis|1868
Dowling, Richard|1846
Doyle, Arthur Conan|1859
Drake, James, active 1825|NULL
Drake, Samuel Adams|1833
Draper, John William|1893
Drews, Arthur|1865
Dreyfus, Suelette|NULL
Driscoll, James R.|NULL
Drummond, James|1816
Drummond, William Henry|1854
Dry, Wakeling|NULL
Du Bois, W. E. B. (William Edward Burghardt)|1868
Du Boisgobey, Fortuné|1821
Dubnow, Simon|1860
Dubourg, George|1799
Duckworth, W. L. H. (Wynfrid Laurence Henry)|1870
Dufferin and Ava, Frederick Temple Blackwood, Marquis of|1826
Duffield, A. J. (Alexander James)|1821
Duffield, J. W.|NULL
Dufresny, Charles Rivière|1657
Duhamel, Georges|1884
Dulac, Edmund|1882
Dumas, Alexandre|1802
Duncan, Julia K.|NULL
Duncan, Norman|1871
Duncan, Sara Jeannette|1861
Duncker, Max|1811
Dunham, Curtis|1863
Dunlop, William|1792
Dunne, Finley Peter|1867
Dunning, Hal|1880
Dunsany, Lord|1878
Dunton, James G. (James Gerald)|1899
Duprè, Giovanni|1817
DuPuy, William Atherton|1876
Durand, Guillaume|NULL
Durant, Will|1885
Duras, Louise Henriette Charlotte Philippine (de Noailles) de Durfort, duchesse de|1745
Durham, M. E. (Mary Edith)|1863
Durham, Robert Lee|1870
Durkheim, Émile|1858
Durston, George|NULL
Dutton, Louie M. Knight|1852
Dye, Eva Emery|1855
Dyer, T. F. Thiselton (Thomas Firminger Thiselton)|1848
Dyer, Walter A. (Walter Alden)|1878
E. & F. N. Spon|NULL
Earle, Alice Morse|1851
East, Timothy|NULL
Eastlake, Charles Lock, Sir|1793
Eastwood, Frances|NULL
Eaton, Daniel Cady|1834
Eccott, W. J.|NULL
Eckenstein, Lina|1857
Eckstein, Ernst|1845
Eden, Charles H. (Charles Henry)|1839
Eden, Emily|1797
Edgar, John G. (John George)|1834
Edgcumbe, Richard|1843
Edwards, Albert|1879
Edwards, George Wharton|1859
Edwards, H. Sutherland (Henry Sutherland)|1828
Edwards, Lyford P. (Lyford Paterson)|1882
Edwards, William Seymour|1856
Eeden, Frederik van|1860
Egerton-Warburton, Geoffrey|NULL
Eggleston, George Cary|1839
Einhard|NULL
Eldredge, Zoeth Skinner|1846
Elfer, William André|NULL
Eliot, George|1819
Ellanby, Boyd|NULL
Elliot, G. F. Scott (George Francis Scott)|1862
Elliott, Charles Wyllys|1817
Elliott, Maud Howe|1854
Ellis, Beth|1874
Ellis, Edward Sylvester|1840
Elmendorf, Dwight L. (Dwight Lathrop)|1859
Elson, Henry W. (Henry William)|1857
Ely, Helena Rutherfurd|NULL
Ely, Wilmer M. (Wilmer Mateo)|NULL
Emerson, Alice B.|NULL
Emerson, Charles Wesley|1837
Emerton, J. H. (James Henry)|1847
Emmons, Samuel B. (Samuel Bulfinch)|NULL
Endell, Fritz August Gottfried|1873
Engel, Carl|1818
Ennis, Luna May|NULL
Epictetus|55
Erasmus, Desiderius|1469
Eric, Allan|1864
Estabrooke, Edward M.|NULL
Etten, Gerard Van|NULL
Eucken, Rudolf|1846
Evans, Augusta J. (Augusta Jane)|1835
Evans, Cerinda W.|NULL
Evans, E. P. (Edward Payson)|1831
Evans, George Fullerton|NULL
Evans, Henry Ridgely|1861
Evelyn, John|1620
Everett, Alexander Hill|1790
Everett-Green, Evelyn|1856
Everitt, Nicholas|NULL
Eversley, G. Shaw-Lefevre (George Shaw-Lefevre), Baron|1832
Ewald, Carl|1856
Ewing, Juliana Horatia Gatty|1841
Eyerman, John|NULL
Fairchild, Marian|1880
Fairless, Michael|1869
Falkner, William C. (Clark)|1825
Fantus, Bernard|1874
Farjeon, B. L. (Benjamin Leopold)|1833
Farnol, Jeffery|1878
Farquhar, Franklin Smith|1865
Farrar, F. W. (Frederic William)|1831
Farrow, G. E. (George Edward)|1866
Faux, W. (William)|NULL
Federal Writers' Project of the Works Progress Administration for the State of North Dakota|NULL
Feehan, Mary Edward|1878
Felix, Charles|1833
Fenn, George Manville|1831
Fenwick, E. (Eliza)|1766
Ferber, Edna|1885
Fern, Fanny|1811
Ferri, Enrico|1856
Fetter, Frank A. (Frank Albert)|1863
Feuerbach, Ludwig|1804
Feuillet, Octave|1821
Fewkes, Jesse Walter|1850
Ffoulkes, Charles John|1868
Ficke, Arthur Davison|1883
Fickett, M. Grace (Mary Grace)|NULL
Field, Cyril|1859
Field, Eugene|1850
Field, Henry M. (Henry Martyn)|1822
Field, Nathaniel|1587
Fielding, Henry|1707
Fielding, Jane|1854
Figuier, Louis|1819
Finberg, A. J. (Alexander Joseph)|1866
Findlater, Jane Helen|1866
Findlay, George G. (George Gillanders)|1849
Finlayson, George|1790
Finley, Martha|1828
Finnemore, John|1863
Finze, Kate John|NULL
Fischer, Henry W. (Henry William)|1856
Fishburne, William Brett|NULL
Fisk, W. W. (Walter Warner)|1888
Fiske, Bradley A. (Bradley Allen)|1854
Fiske, John|1842
Fitch, Henry S. (Henry Sheldon)|1909
Fithian, Philip Vickers|1747
Fittis, Robert Scott|1824
Fitzgerald, F. Scott (Francis Scott)|1896
Fitzhugh, Percy Keese|1876
Flagg, Edmund|1815
Flammarion, Camille|1842
Flanagan, T. J.|NULL
Flandrau, Charles Macomb|1871
Flaubert, Gustave|1821
Fleagle, Fred K.|NULL
Fleay, Frederick Gard|1831
Flecker, James Elroy|1884
Fleming, May Agnes|1840
Fleming, Walter L. (Walter Lynwood)|1874
Fletcher, Horace|1849
Fletcher, J. S. (Joseph Smith)|1863
Fletcher, John|1579
Fleuron, Svend|1874
Flick, Alexander Clarence|1869
Flint, Robert|1838
Flom, George T. (George Tobias)|1871
Flynn, William J. (William James)|1867
Flynt, Josiah|1869
Folkard, Richard|NULL
Follen, Eliza Lee Cabot|1787
Fonda, Arthur Isaac|NULL
Forbes, Henry O. (Henry Ogg)|1851
Forbes, James|1773
Forbes, Robert|1708
Forbes, S. Russell|NULL
Ford Motor Company|NULL
Ford, Ford Madox|1873
Forde, Gertrude|NULL
Foreman, Carolyn Thomas|1875
Forfar, William Bentinck|1810
Forman, Henry James|1879
Forman, Justus Miles|1875
Forman, S. E. (Samuel Eagle)|1858
Forman, Samuel S.|1765
Forrester, Andrew|NULL
Forrester, Izola L. (Izola Louise)|1878
Forwood, William Bower, Sir|1840
Fosdick, Harry Emerson|1878
Foster, A. J.|NULL
Foster, Edith Francis|NULL
Foster, Edwin W.|NULL
Foster, Finley Melville Kendall|1892
Foster, James H.|NULL
Foster, Maximilian|1872
Foster, Sophie Lee|1867
Fougasse|1887
Fovargue, Stephen|NULL
Fowler, Charles, Jr.|NULL
Fowler, Harold North|1859
Fowler, Richard|1765
Fowler, Thomas|1832
Fox, Charles James|1749
Fox, Edward Lyell|1887
Fox, Frances Margaret|1870
Fox, Frank|1874
Fox, George|1624
Fox, John|1863
Fox, R. K. (Richard Kyle)|1846
Fox, William Fayette|1836
Fox-Davies, Arthur Charles|1871
France, Lewis B.|1833
Francillon, R. E. (Robert Edward)|1841
Francis, de Sales, Saint|1567
Francis, Samuel W. (Samuel Ward)|1835
Franck, Harry Alverson|1881
Frankau, Gilbert|1884
Frankland, Grace C.|1858
Franklin, Benjamin|1706
Franklin, Josephine|NULL
Fraser, C. F., Mrs.|NULL
Fraser, Chelsea Curtis|1876
Fraser, John Foster|NULL
Fraser, Thurlow|NULL
Fraser, William Alexander|1859
Frazar, Douglas|1836
Frazer, James George|1854
Frederic, Harold|1856
Freeman, Edward A. (Edward Augustus)|1823
Freeman, Lewis R. (Lewis Ransome)|1878
Freeman, Mary Eleanor Wilkins|1852
Freese, Jacob R.|1826
Freiherr von Liebig, Justus|1803
French, Allen|1870
French, Richard Valpy|NULL
French, Samuel Gibbs|1818
Freshfield, Douglas William|1845
Freud, Sigmund|1856
Friendship Club (Madison, Wisconsin)|NULL
Frith, William Powell|1819
Frost, John|1800
Frost, Thomas|1821
Frost, William Henry|1863
Fuller, Alvarado M. (Alvarado Mortimer)|1851
Fullerton, Georgiana|1812
Fulton, Edwin Giles|1867
Fulton, Frances I. Sims|NULL
Funck-Brentano, Frantz|1862
Furneaux, William S.|NULL
Furst, Herbert|1874
Fuseli, Henry|1741
Fyfe, H. B. (Horace Bowne)|1918
Fyfe, W. T.|NULL
Förstemann, Ernst Wilhelm|1822
Gaboriau, Emile|1832
Gaffer Black Beard|NULL
Gage, Matilda Joslyn|1826
Galbraith, Anna M. (Anna Mary)|1859
Gale, Norman|1862
Gallizier, Nathan|1866
Gallon, Tom|1866
Gallun, Raymond Z.|1911
Galsworthy, John|1867
Galt, John|1779
Galt, Katherine Keene|NULL
Gandhi, Mahatma|1869
Gann, Thomas William Francis|1867
Gannon, W.|NULL
Gardener, Helen H. (Helen Hamilton)|1853
Gardiner, Samuel Rawson|1829
Gardner, Edmund G.|1869
Gardner, John Starkie|1844
Garis, Cleo F.|1905
Garis, Howard Roger|1873
Garis, Lilian|1873
Garner, R. L. (Richard Lynch)|1848
Garnier, Jules|1847
Garrett, Erwin Clarkson|1879
Garvice, Charles|1850
Gaskell, Catherine Henrietta Milnes, Lady|NULL
Gaskell, Elizabeth Cleghorn|1810
Gaskell, Walter Holbrook|1847
Gasquet, Francis Aidan|1846
Gaston III Phoebus, count of Foix|1331
Gatacre, Beatrix Wickens Davey, Lady|NULL
Gates, Susa Young|1856
Gautier, Judith|1845
Gautier, Théophile|1811
Gay, Mary Ann Harris|1827
Gayley, Charles Mills|1858
Gehrts, Meg|1891
Geikie, James|1839
Genevoix, Maurice|1890
Gentry, Thomas G. (Thomas George)|1843
George, H. B. (Hereford Brooke)|1838
Gerrare, Wirt|1862
Gerstäcker, Friedrich|1816
Gervinus, Georg Gottfried|1805
Gibbon, Edward|1737
Gibbon, Frederick P.|NULL
Gibbon, Perceval|1879
Gibbons, Helen Davenport|1882
Gibbs, A. Hamilton (Arthur Hamilton)|1888
Gibbs, George|1870
Gibbs, Montgomery B.|NULL
Gibbs, Philip|1877
Gibson, George Herbert|1846
Gibson, Henry H.|1855
Gibson, J. W. (J. Watt)|1829
Gibson, Joe|NULL
Gibson, John Monro|1838
Gibson, Louis H. (Louis Henry)|1854
Gibson, W. Hamilton (William Hamilton)|1850
Gibson, Wilfrid Wilson|1878
Giddings, Joshua R. (Joshua Reed)|1795
Gilbert, Frank|1839
Gilbey, Walter, Sir|1831
Giles, Ernest|1835
Giles, Herbert Allen|1845
Gillis, Charles J.|NULL
Gillmore, Inez Haynes|1873
Gilman, Charlotte Perkins|1860
Gilman, Elizabeth Hale|NULL
Gilmore, John|NULL
Gilson, Roy Rolfe|1875
Gissing, George|1857
Glasser, Allen|1908
Gleason, Arthur|1878
Glyn, Elinor|1864
Goddard, E. H. (Edward Hungerford)|1854
Goddard, Henry Herbert|1866
Godfrey, Elizabeth|NULL
Godwin, Francis|1562
Goforth, Rosalind|1864
Gogh, Vincent van|1853
Goldfrap, John Henry|1879
Goldman, Emma|1869
Goldsmid, Edmund|NULL
Gomme, Alice Bertha|1853
González de Mendoza, Juan|1545
Gooch, Richard|1791
Goodkind, Ben|NULL
Goodrich, Charles A. (Charles Augustus)|1790
Goodrich, Frank B. (Frank Boott)|1826
Goodrich, Samuel G. (Samuel Griswold)|1793
Goodridge Roberts, Theodore|1877
Goodwin, Maud Wilder|1856
Goodwin, Nat. C. (Nathaniel Carll)|1857
Gookin, Frederick W.|1853
Gordon, Cora|1879
Gordon, Elizabeth|1866
Gordon, George Stuart|1881
Gordon, John Brown|1832
Gorges, Mary|NULL
Gould, Arthur Corbin|1850
Gould, Charles|1834
Gould, Elizabeth Porter|1848
Gould, Hannah Flagg|1789
Gould, W. J. D.|NULL
Goulding, F. R. (Francis Robert)|1810
Gourmont, Remy de|1858
Gowing, T. (Timothy)|1834
Graetz, Heinrich|1817
Graham, Harry|1874
Graham, John W. (John William), active 1886-1887|NULL
Graham, Stephen|1884
Grahame-White, Claude|1879
Grant, Ulysses S. (Ulysses Simpson)|1822
Gravengaard, N. P. (Niels Peter)|1865
Graves, Charles L. (Charles Larcom)|1856
Graves, Kersey|1813
Graves, Robert|1895
Gray, James M. (James Martin)|1851
Gray, John Alfred|NULL
Graydon, William Murray|1864
Great Britain. Sovereign|NULL
Green, Anna Katharine|1846
Green, Samuel G. (Samuel Gosnell)|1822
Greenbie, Sydney|1889
Greene, George Washington|1811
Greene, Homer|1853
Greene, Robert|NULL
Greener, William|1806
Gregg, Josiah|1806
Grego, Joseph|1843
Gregor, Elmer Russell|1878
Gregorovius, Ferdinand|1821
Gregory, Edward W. (Edward William)|1871
Gregory, Lady|1852
Gregory, Owen|NULL
Grendon, Felix|1882
Greville, Charles|1794
Grey, Mrs. (Elizabeth Caroline)|1798
Grey, Zane|1872
Gribble, Francis Henry|1862
Grierson, Francis|1848
Griffiths, Arthur|1838
Griggs, Edward Howard|1868
Grimaldi, Joseph|1779
Grimm, George|NULL
Grindon, Leo H. (Leo Hartley)|1818
Grinnell, George Bird|1849
Griswold, F. Burge (Frances Burge)|1826
Grogan, Ewart Scott|1874
Grolier Club|NULL
Gross, Anna Goldmark|NULL
Grosvenor, Abbie Johnston|1865
Grote, George|1794
Grotius, Hugo|1583
Grove, Harriet Pyne|NULL
Grover, Eulalie Osgood|1873
Grundy, Sydney|1848
Guerrazzi, Francesco Domenico|1804
Guibert, Abbot of Nogent-sous-Coucy|1053
Guild, Curtis|1827
Guimbaud, Louis|1869
Guizot, Madame (Elisabeth Charlotte Pauline)|1773
Gumaer, Peter E.|1771
Gunn, Jeannie|1870
Guppy, H. B. (Henry Brougham)|1854
Guthe, Carl E. (Carl Eugen)|1893
Guthrie, Ellen Emma|NULL
Guðmundur Kamban|1888
Gwynn, Stephen Lucius|1864
Günther, Marie A., countess|NULL
H. L. L.|1783
Habberton, John|1842
Habershon, M. H. (Matthew Henry)|1821
Haddock, Frank C. (Frank Channing)|1853
Haddon, Alfred C. (Alfred Cort)|1855
Haeckel, Ernst|1834
Haggard, H. Rider (Henry Rider)|1856
Hahn, Emily|1905
Haight, Elizabeth Hazelton|1872
Hakluyt, Richard|NULL
Haldane, Elizabeth Sanderson|1862
Hale, Edward Everett|1822
Hale, Sarah Josepha Buell|1788
Hale, Susan|1833
Halfer, Josef|NULL
Hall, A. Neely (Albert Neely)|1883
Hall, Ansel F. (Ansel Franklin)|1894
Hall, Austin|1882
Hall, Bolton|1854
Hall, E. Raymond (Eugene Raymond)|1902
Hall, H. R. Wilton|NULL
Hall, John A.|NULL
Hallam, Henry|1777
Hallays, André|1859
Halsey, Rena I.|1860
Hamblin, Jacob|1819
Hamel, Frank|NULL
Hamerton, Philip Gilbert|1834
Hamilton, Mary, Lady|1739
Hamilton-Browne, G.|NULL
Hammerton, John Alexander, Sir|1871
Hammond, William A. (William Alexander)|1828
Hamp, Sidford F. (Sidford Frederick)|1855
Hamsun, Knut|1859
Hancock, H. Irving (Harrie Irving)|1868
Handcock, Percy S. P. (Percy Stuart Peache)|NULL
Hanguillart, André Godefroy Lionel|NULL
Hannah, Ian C.|1874
Hannay, David|1853
Hansard, Réné|NULL
Hanshew, Thomas W.|1857
Hanson, Charles Henry|NULL
Hanson, J. H. (Joseph Have)|NULL
Hanson, Joseph Mills|1876
Hapgood, Hutchins|1869
Hardwick, Charles|1817
Hardy, Thomas|1840
Hardy, William John|1857
Harker, L. Allen (Lizzie Allen)|1863
Harkins, E. F. (Edward Francis)|1872
Harland, John|1806
Harland, Marion|1830
Harland, Robert O.|NULL
Harlow, Lewis D. (Lewis Davis)|1818
Harper, Charles G. (Charles George)|1863
Harper, Henry Howard|1871
Harraden, Beatrice|1864
Harriman, Karl Edwin|1875
Harriot, Thomas|1560
Harris, Albert W. (Albert Wadsworth)|1867
Harris, J. Henry|NULL
Harris, Maurice H. (Maurice Henry)|1859
Harris, Miriam Coles|1834
Harris, T. M. (Thomas Mealey)|1817
Harrison, Benjamin|1833
Harrison, Burton, Mrs.|1843
Harrison, Carter H. (Carter Henry)|1825
Harrison, Elizabeth|1849
Hart, Albert Bushnell|1854
Hart, Helen|1890
Hart, Michael|1947
Hart-Davis, H. V.|NULL
Harte, Bret|1836
Harting, James Edmund|1841
Harting, Pieter|1812
Hartley, John|1839
Hartmann, George|1852
Hartstonge, Matthew Weld|1772
Harvey, Marion|NULL
Haskin, Frederic J. (Frederic Jennings)|1872
Hasson, Benjamin F.|NULL
Hastings, Thomas|1784
Hauff, Wilhelm|1802
Hauksbee, Francis|1687
Havell, H. L. (Herbert Lord)|NULL
Haven, Joseph|1816
Haw, George|NULL
Hawes, Charles Boardman|1889
Hawker, Robert Stephen|NULL
Hawks, Francis L. (Francis Lister)|1798
Haworth, M. E. (Martin E.)|NULL
Hawthorne, Julian|1846
Hawthorne, Nathaniel|1804
Hay, George|1876
Hay, Ian|1876
Hay, Malcolm V. (Malcolm Vivian)|1881
Haycraft, John Berry|1857
Hayden, Arthur|1868
Hayens, Herbert|1861
Hayes, Clair W. (Clair Wallace)|1887
Haynes, Williams|1886
Hays, Mary|1759
Haywood, Eliza Fowler|NULL
Hazard, Rowland Gibson|1855
Hazelton, Harry|NULL
Hazen, Edward|NULL
Hazlitt, William Carew|1834
Head, Francis Bond, Sir|1793
Headlam, Cecil|1872
Headland, Frederick William|NULL
Healy, John|1841
Healy, Mary Tenney|1869
Hearn, Lafcadio|1850
Heath, Sidney|1872
Heckethorn, Charles William|NULL
Hedin, Sven Anders|1865
Hedrick, U. P.|1870
Hegel, Georg Wilhelm Friedrich|1770
Heilbron, William Casper|1864
Heine, Frank R.|NULL
Helm, Linai T. (Linai Taliaferro)|NULL
Hemmeon, Joseph Clarence|1880
Hemstreet, Marie Mumford Meinell|1866
Hemyng, Bracebridge|1841
Henderson, W. J. (William James)|1855
Hendryx, James B. (James Beardsley)|1880
Henry Voorce Brandenburg & Co.|NULL
Henry, E. A.|NULL
Henry, H. A. (Henry Abraham)|1800
Henry, Thomas|1734
Henshall, James A. (James Alexander)|1836
Henty, G. A. (George Alfred)|1832
Hentz, Caroline Lee|1800
Herbart, Johann Friedrich|1776
Herbert, A. P. (Alan Patrick)|1890
Herbert, Henry William|1807
Herford, R. Travers (Robert Travers)|1860
Hergesheimer, Joseph|1880
Hering, Henry Augustus|1864
Hermann, Edward Adolph|NULL
Hermann, I. (Isaac)|1838
Herrick, Christine Terhune|1859
Herrick, Robert|1868
Herrington, Walter Stevens|1860
Hervey, Thomas K.|NULL
Hervey, Walter Lowrie|1862
Hess, Alfred F.|1875
Hess, Walter Léon|NULL
Hewitt, William, active 19th century|NULL
Hewlett, Albion Walter|1874
Hewlett, Maurice|1861
Heyliger, William|1884
Hiatt, Charles|1869
Hibberd, Shirley|1825
Hichborn, Franklin|1869
Hichens, Robert|1864
Higgins, Aileen Cleveland|1882
Higgs, Mary|1854
Hill, Frederick Trevor|1866
Hill, George Birkbeck Norman|1835
Hill, Richard William|1878
Hillegas, Howard Clemens|1872
Himmelwright, A. L. A. (Abraham Lincoln Artman)|1865
Hind, C. Lewis (Charles Lewis)|1862
Hindley, Charles|NULL
Hine, C. C. (Charles Cole)|1825
Hine, Charles De Lano|1867
Hines, Neal O.|NULL
Hinrichs, Charles F. A.|NULL
Hinton, A. Horsley (Alfred Horsley)|1863
Hirst, W. A. (William Alfred)|1870
Hissey, James John|NULL
Hocking, Joseph|1860
Hocking, Silas K. (Silas Kitto)|1850
Hodder, Reginald|NULL
Hodges, Elizabeth, active 1895-1897|NULL
Hodgson, Fred. T. (Frederick Thomas)|1836
Hodgson, Randolph Llewellyn|NULL
Hoenshel, Elmer U. (Elmer Ulysses)|1864
Hogan, Ben (Benedict)|NULL
Hogg, James|1770
Hogue, Oliver|1880
Holbach, Paul Henri Thiry, baron d'|1723
Holberg, Ludvig|1684
Holbrook, James|1812
Holdich, Thomas Hungerford, Sir|1843
Holdsworth, Mary|NULL
Hole, S. Reynolds (Samuel Reynolds)|1819
Holinshed, Raphael|NULL
Holland, Clive|1866
Holland, E. G. (Elihu Goodwin)|1817
Holland, Rupert Sargent|1878
Holland, W. J. (William Jacob)|1848
Holme, Constance|NULL
Holmes, Augusta Macgregor|NULL
Holmes, E. Bruce|NULL
Holmes, Lewis|NULL
Holmes, Mary Jane|1825
Holmes, Oliver Wendell|1809
Holmes, William Henry|1846
Holt, Emily Sarah|1836
Holt-White, W. (William)|1878
Holtzapffel, John J. (John Jacob)|1824
Home, Gordon|1878
Homer|-750
Hone, William|1780
Hood, Tom|1835
Hooker, John|1534
Hooker, William Francis|1856
Hooton, Charles|NULL
Hope, Anthony|1863
Hope, Laura Lee|NULL
Hope, W. H. St. John (William Henry St. John), Sir|1854
Hopkins, Albert A. (Albert Allis)|1869
Hopkins, Cyril G. (Cyril George)|1866
Hopkins, J. Castell (John Castell)|1864
Hopkins, Mark|1802
Hopkins, R. Thurston (Robert Thurston)|1884
Hornung, E. W. (Ernest William)|1866
Horsley, J. W. (John William)|1845
Horton, Robert F. (Robert Forman)|1855
Hotten, John Camden|1832
Houdini, Harry|1874
Hough, Emerson|1857
Houghton, Louise Seymour|1838
Houston, Edwin J. (Edwin James)|1847
Hovey, Richard|1864
Howard, Ebenezer, Sir|1850
Howard, Police Captain|NULL
Howard, Robert E. (Robert Ervin)|1906
Howe, Robert Harrison|NULL
Howe, W. H. (Walter Henry)|1848
Howells, William Dean|1837
Howitt, William|1792
Hubbard, Alice|1861
Hubbard, Elbert|1856
Hudson's Bay Company|NULL
Hudson, G. V. (George Vernon)|1867
Hudson, J. Paul|NULL
Hudson, W. H. (William Henry)|1841
Huffaker, Lucy|1879
Hughes, Edwin Holt|1866
Hughes, Richard Arthur Warren|1900
Hughes, Rupert|1872
Hughes, Thomas McKenny|1832
Hughes, Thomas|1849
Huish, Marcus B. (Marcus Bourne)|1845
Hulbert, Archer Butler|1873
Hulbert, Homer B. (Homer Bezaleel)|1863
Huldermann, Bernhard|NULL
Hullah, Annette|NULL
Hulme, F. Edward (Frederick Edward)|1841
Hume, David|1711
Hume, Fergus|1859
Huneker, James|1857
Hungerford, Edward|1875
Hunt, Leigh|1784
Hunt, Violet|1862
Hunter, William C.|1812
Huntington, George S. (George Sumner)|1861
Huntington, George|1835
Huntley, Florence|NULL
Hurlbut, Jesse Lyman|1843
Hurll, Estelle M. (Estelle May)|1863
Husband, Joseph|1885
Hutchins, B. L.|1858
Hutchinson, H. N. (Henry Neville)|1856
Hutsko, Joe|1963
Hutten zum Stolzenberg, Betsey Riddle, Freifrau von|1874
Hutton, Edward|1875
Hutton, William Holden|1860
Huxley, Aldous|1894
Huxley, Thomas Henry|1825
Hyde, Orson|1805
Hyne, Charles John Cutcliffe Wright|1866
Ibsen, Henrik|1828
Ignatius, Father, O.S.B.|1837
Iliowizi, Henry|1850
Imbert de Saint-Amand|1834
Inchbald, Mrs.|1753
Ingelo, Nathaniel|1636
Ingersoll, Ernest|1852
Ingersoll, R. Sturgis (Robert Sturgis)|1891
Ingraham, Prentiss|1843
Inman, Henry|1837
Inman, Herbert|NULL
International Eugenics Congress (1st : 1912 : London)|NULL
Ionides, Cyril|1871
Iqbal, Muhammad, Sir|1877
Irby, Augustus Henry|NULL
Irby, Richard|1825
Ireland, Mary E. (Mary Eliza)|1834
Irons, William J. (William Josiah)|1812
Irvine, Leigh H. (Leigh Hadley)|1863
Irving, H. B. (Henry Brodribb)|1870
Irving, Washington|1783
Irwin, Wallace|1876
Isaacsen, Adolph|NULL
Isham, Frederic Stewart|1866
J. Hatchard and Son|NULL
Jackson, Charles Ross|1867
Jackson, Gabrielle E. (Gabrielle Emilie)|1861
Jackson, Helen Hunt|1830
Jackson, Thomas Wright|1869
Jacobs, Joseph|1854
Jahn, Otto|1813
Jalal al-Din Rumi, Maulana|1207
James I, King of England|1566
James, Edwin|1797
James, G. P. R. (George Payne Rainsford)|NULL
James, George Wharton|1858
James, Henry|1843
Jamieson, John|1759
Jami|1414
Janvier, Thomas A. (Thomas Allibone)|1849
Jardine, Frank Lascelles|1841
Jarves, Deming|1790
Jarves, Elsie Deming|NULL
Jeaffreson, John Cordy|1831
Jeans, T. T. (Thomas Tendron)|NULL
Jefferies, Richard|1848
Jefferies, Thomas C.|NULL
Jefferson, Thomas|1743
Jeffery, Reginald W. (Reginald Welbury)|NULL
Jenkins, Elinor|NULL
Jenkinson, Emily J.|1879
Jenks, Jeremiah Whipple|1856
Jensen, Wilhelm|1837
Jerome, Jerome K. (Jerome Klapka)|1859
Jerrold, Blanchard|1826
Jerrold, Douglas William|1803
Jerrold, Walter|1865
Jeschke, Harry Jewett|1873
Jewett, Sarah Orne|1849
John of Damascus, Saint|675
Johns, C. H. W. (Claude Hermann Walter)|1857
Johns, Cecil Starr|NULL
Johnson, A. H. (Arthur Henry)|1845
Johnson, Owen|1878
Johnson, R. (Richard)|1733
Johnson, Richard|1755
Johnson, Samuel|1709
Johnson, V. E. (Valentine Edward)|NULL
Johnson, William Hallock|1865
Johnson, Willis Fletcher|1857
Johnston, Annie F. (Annie Fellows)|1863
Johnston, Arthur|1778
Johnston, David E. (David Emmons)|1845
Johnston, Edward|1872
Johnston, Harold Whetstone|1859
Johnston, Harry|1858
Johnston, Mary|1870
Johnstone, Arthur|1861
Johnstone, James Johnstone, chevalier de|1719
Jones, Bence|1814
Jones, Daniel W. (Daniel Webster)|1830
Jones, H. A. (Henry Albert)|1893
Jones, John|1774
Jones, Neil R.|1909
Jones, Rufus M. (Rufus Matthew)|1863
Jones, U. J. (Uriah James)|1818
Jones, Walter|NULL
Jones, William, F.S.A.|NULL
Jonson, Ben|NULL
Jope-Slade, Christine|NULL
Jordan, Charles L.|1872
Jordan, David Starr|1851
Jordan, Elizabeth Garver|1867
Joyce, P. W. (Patrick Weston)|1827
Judson, Clara Ingram|1879
Julian, Emperor of Rome|331
Kant, Immanuel|1724
Karasowski, Maurycy|1823
Karn, Esther Nelson|NULL
Karr, Elizabeth|NULL
Kauffman, Reginald Wright|1877
Kearton, Richard|1862
Keary, Annie|1825
Keene, Charles|1823
Keese, William L. (William Linn)|1835
Keightley, Thomas|1789
Keim, Albert|1876
Kelland, Clarence Budington|1881
Keller, Elizabeth Leavitt|1839
Kellogg, Frederic B.|NULL
Kellogg, J. J. (John Jackson)|1837
Kellogg, Samuel H. (Samuel Henry)|1839
Kellogg, Vernon L. (Vernon Lyman)|1867
Kelsey, Charles E.|NULL
Kendall, Ralph S. (Ralph Selwood)|1878
Kendrick, A. F. (Albert Frank)|1872
Kennedy, Sinclair|NULL
Kenrick, W. (William)|NULL
Kent, Charles Foster|1867
Kent, Elizabeth|1875
Kent, Rockwell|1882
Kenyon, E. C. (Edith C.)|NULL
Ker, David|1842
Kerlin, Robert Thomas|1866
Kickapoo Club|NULL
Kieffer, Henry Martyn|1845
Kildare, Owen|1864
Killigrew, Anne|1660
Kimball, Heber C. (Heber Chase)|1801
Kincaid, J. (John)|1787
King, Alfred Castner|1873
King, Basil|1859
King, Bolton|1860
