41515|Wheat and Huckleberries; Or, Dr. Northmore's Daughters|2012-11-30|http://www.gutenberg.org/files/41515/41515.txt
42158|The Nursery, September 1881, Vol. XXX
A Monthly Magazine for Youngest Readers|2013-02-22|http://www.gutenberg.org/files/42158/42158.txt
48586|The War; "Stonewall" Jackson, His Campaigns and Battles, the Regiment as I Saw Them|2015-03-26|http://www.gutenberg.org/files/48586/48586.txt
46588|Jack Harkaway in New York; or, The Adventures of the Travelers' Club|2014-08-15|http://www.gutenberg.org/files/46588/46588.txt
42359|Tales and Legends of the English Lakes|2013-03-17|http://www.gutenberg.org/files/42359/42359.txt
46609|The Book-Lovers' Anthology|2014-08-17|http://www.gutenberg.org/files/46609/46609.txt
44307|A. D. 2000|2013-11-29|http://www.gutenberg.org/files/44307/44307.txt
42959|The Survey of London|2013-06-16|http://www.gutenberg.org/files/42959/42959.txt
40154|Sing a Song of Sixpence|2012-07-07|http://www.gutenberg.org/files/40154/40154.txt
40428|A Sermon, Delivered Before His Excellency Edward Everett, Governor, His Honor George Hull, Lieutenant Governor, the Honorable Council, and the Legislature of Massachusetts, on the Anniversary Election, January 2, 1839|2012-08-06|http://www.gutenberg.org/files/40428/40428.txt
47125|Spain|2014-10-15|http://www.gutenberg.org/files/47125/47125.txt
45010|Oliver Cromwell|2014-02-25|http://www.gutenberg.org/files/45010/45010.txt
47045|Chambers's Journal of Popular Literature, Science, and Art, No.690
March 17, 1877|2014-10-04|http://www.gutenberg.org/files/47045/47045.txt
46145|The Book of Princes and Princesses|2014-06-30|http://www.gutenberg.org/files/46145/46145.txt
41424|The Tribes and Castes of the Central Provinces of India, Volume 3|2012-11-21|http://www.gutenberg.org/files/41424/41424.txt
44046|Munster|2013-10-26|http://www.gutenberg.org/files/44046/44046.txt
40562|Snowflakes|2012-08-22|http://www.gutenberg.org/files/40562/40562.txt
42473|Encyclopaedia Britannica, 11th Edition, "Matter" to "Mecklenburg"
Volume 17, Slice 8|2013-04-07|http://www.gutenberg.org/files/42473/42473.txt
45640|Beggars|2014-05-13|http://www.gutenberg.org/files/45640/45640.txt
47916|The Brochure Series of Architectural Illustration, vol. 06, No. 10, October 1900
The Château of Chambord: France; Louis XVI. Sconces|2015-01-08|http://www.gutenberg.org/files/47916/47916.txt
44743|My Sketch Book|2014-01-23|http://www.gutenberg.org/files/44743/44743.txt
44547|Polly: A Christmas Recollection|2013-12-31|http://www.gutenberg.org/files/44547/44547.txt
44460|Carleton's Condensed Classical Dictionary|2013-12-18|http://www.gutenberg.org/files/44460/44460.txt
40846|Voltaire|2012-09-23|http://www.gutenberg.org/files/40846/40846.txt
44791|Lady Byron Vindicated: A History of the Byron Controversy|2014-01-29|http://www.gutenberg.org/files/44791/44791.txt
40878|Turner|2012-09-27|http://www.gutenberg.org/files/40878/40878.txt
42655|The Civil War Through the Camera|2013-05-07|http://www.gutenberg.org/files/42655/42655.txt
46319|The Vale of Lyvennet: Its Picturesque Peeps and Legendary Lore|2014-07-18|http://www.gutenberg.org/files/46319/46319.txt
42457|Owen Glyndwr and the Last Struggle for Welsh Independence
With a Brief Sketch of Welsh History|2013-04-01|http://www.gutenberg.org/files/42457/42457.txt
41788|General Gatacre
The Story of the Life and Services of Sir William Forbes Gatacre, K.C.B., D.S.O., 1843-1906|2013-01-06|http://www.gutenberg.org/files/41788/41788.txt
40487|Happy-go-lucky|2012-08-12|http://www.gutenberg.org/files/40487/40487.txt
45419|The Religio-Medical Masquerade: A Complete Exposure of Christian Science|2014-04-16|http://www.gutenberg.org/files/45419/45419.txt
45504|Where Art Begins|2014-04-26|http://www.gutenberg.org/files/45504/45504.txt
40064|Mal Moulée: A Novel|2012-06-23|http://www.gutenberg.org/files/40064/40064.txt
40566|Moth and Rust; Together with Geoffrey's Wife and The Pitfall|2012-08-23|http://www.gutenberg.org/files/40566/40566.txt
44731|Nabul, Our Little Egyptian Cousin|2014-01-23|http://www.gutenberg.org/files/44731/44731.txt
42691|The Joys of Being a Woman, and Other Papers|2013-05-11|http://www.gutenberg.org/files/42691/42691.txt
45489|Stories of Old Greece and Rome|2014-04-25|http://www.gutenberg.org/files/45489/45489.txt
43354|Blackwood's Edinburgh Magazine, Vol. 67, No. 416, June 1850|2013-07-30|http://www.gutenberg.org/files/43354/43354.txt
43396|The Desert World|2013-08-03|http://www.gutenberg.org/files/43396/43396.txt
44728|Kinship and Social Organisation|2014-01-22|http://www.gutenberg.org/files/44728/44728.txt
40028|Royal English Bookbindings|2012-06-18|http://www.gutenberg.org/files/40028/40028.txt
40626|Punch, or the London Charivari, Volume 93, December 24, 1887|2012-08-30|http://www.gutenberg.org/files/40626/40626.txt
40611|Prince Charlie|2012-08-30|http://www.gutenberg.org/files/40611/40611.txt
49779|Publicity Stunt|2015-08-24|http://www.gutenberg.org/files/49779/49779.txt
42864|The Story of John Paul Jones|2013-06-03|http://www.gutenberg.org/files/42864/42864.txt
47130|A Voyage Round the World in the Years MDCCXL, I, II, III, IV|2014-10-16|http://www.gutenberg.org/files/47130/47130.txt
49432|The Myth of the "Manuscript Found," or the Absurdities of the "Spaulding Story"
Eleventh Book of the Faith-promoting Series. Designed for the Instruction and Encouragement of Young Latter-day Saints.|2015-07-12|http://www.gutenberg.org/files/49432/49432.txt
43177|The Protection of Fresh-Water Mussels|2013-07-10|http://www.gutenberg.org/files/43177/43177.txt
42625|The Lonely Stronghold|2013-04-30|http://www.gutenberg.org/files/42625/42625.txt
40895|The Art of Politicks|2012-09-29|http://www.gutenberg.org/files/40895/40895.txt
44249|Detectives, Inc.: A Mystery Story for Boys|2013-11-21|http://www.gutenberg.org/files/44249/44249.txt
43083|A Young Man's Year|2013-07-03|http://www.gutenberg.org/files/43083/43083.txt
40178|The Carter Girls' Mysterious Neighbors|2012-07-10|http://www.gutenberg.org/files/40178/40178.txt
443|The Love Affairs of a Bibliomaniac|1996-02-01|http://www.gutenberg.org/files/443/443.txt
40330|Inchbracken: The Story of a Fama Clamosa|2012-07-25|http://www.gutenberg.org/files/40330/40330.txt
45913|Of Vulgarity|2014-06-07|http://www.gutenberg.org/files/45913/45913.txt
40762|Dodo's Daughter: A Sequel to Dodo|2012-09-14|http://www.gutenberg.org/files/40762/40762.txt
42741|The Story of the Earth and Man|2013-05-20|http://www.gutenberg.org/files/42741/42741.txt
46738|Punch, or the London Charivari, Volume 107, September 29, 1894|2014-08-31|http://www.gutenberg.org/files/46738/46738.txt
46241|Some Notes on Early Woodcut Books, with a Chapter on Illuminated Manuscripts|2014-07-10|http://www.gutenberg.org/files/46241/46241.txt
4116|Christopher Columbus and the New World of His Discovery — Complete|2003-06-01|http://www.gutenberg.org/files/4116/4116.txt
42535|The Tiger-Slayer: A Tale of the Indian Desert|2013-04-14|http://www.gutenberg.org/files/42535/42535.txt
4820|The Rise of the Dutch Republic — Volume 19: 1572-73|2004-01-01|http://www.gutenberg.org/files/4820/4820.txt
46766|A Night in the Luxembourg|2014-09-04|http://www.gutenberg.org/files/46766/46766.txt
42828|Sargent|2013-05-28|http://www.gutenberg.org/files/42828/42828.txt
41679|Our Little Ones and The Nursery, Vol. V, No. 9, July 1885|2012-12-21|http://www.gutenberg.org/files/41679/41679.txt
40289|The Violin
Some Account of That Leading Instrument and Its Most Eminent Professors, from Its Earliest Date to the Present Time; with Hints to Amateurs, Anecdotes, etc.|2012-07-21|http://www.gutenberg.org/files/40289/40289.txt
43677|Whispers at Dawn; Or, The Eye|2013-09-09|http://www.gutenberg.org/files/43677/43677.txt
43345|The Other World; or, Glimpses of the Supernatural (Vol. 1 of 2)
Being Facts, Records, and Traditions Relating to Dreams, Omens, Miraculous Occurrences, Apparitions, Wraiths, Warnings, Second-sight, Witchcraft, Necromancy, etc.|2013-07-29|http://www.gutenberg.org/files/43345/43345.txt
46122|The Story of the Pullman Car|2014-06-28|http://www.gutenberg.org/files/46122/46122.txt
46526|The Black Swan at Home and Abroad
or, A Biographical Sketch of Miss Elizabeth Taylor Greenfield, the American Vocalist|2014-08-07|http://www.gutenberg.org/files/46526/46526.txt
44391|The Arts and Crafts of Older Spain, Volume 1 (of 3)|2013-12-10|http://www.gutenberg.org/files/44391/44391.txt
47192|History of the Church of Jesus Christ of Latter-day Saints, Volume 2|2014-10-24|http://www.gutenberg.org/files/47192/47192.txt
44979|The Secret Memoirs of Bertha Krupp
From the Papers and Diaries of Chief Gouvernante Baroness D'Alteville|2014-02-22|http://www.gutenberg.org/files/44979/44979.txt
41914|The Stones of Paris in History and Letters, Volume 1 (of 2)|2013-01-25|http://www.gutenberg.org/files/41914/41914.txt
48402|Motor Matt's Peril; or, Cast Away in the Bahamas
Motor Stories Thrilling Adventure Motor Fiction No. 12, May 15, 1909|2015-03-03|http://www.gutenberg.org/files/48402/48402.txt
46699|Judge Elbridge|2014-08-26|http://www.gutenberg.org/files/46699/46699.txt
44594|Explanatory Notes of a Pack of Cavalier Playing Cards, Temp. Charles II.
Forming a Complete Political Satire of the Commonwealth|2014-01-05|http://www.gutenberg.org/files/44594/44594.txt
42124|American Forest Trees|2013-02-18|http://www.gutenberg.org/files/42124/42124.txt
44597|Harper's Young People, January 18, 1881
An Illustrated Monthly|2014-01-05|http://www.gutenberg.org/files/44597/44597.txt
46167|British Royal Proclamations Relating to America, 1603-1783|2014-07-01|http://www.gutenberg.org/files/46167/46167.txt
43876|California Athabascan Groups|2013-10-03|http://www.gutenberg.org/files/43876/43876.txt
42692|An Idyll of All Fools' Day|2013-05-11|http://www.gutenberg.org/files/42692/42692.txt
43406|Herbs and Apples|2013-08-06|http://www.gutenberg.org/files/43406/43406.txt
44420|The World's Great Sermons, Volume 05: Guthrie to Mozley|2013-12-14|http://www.gutenberg.org/files/44420/44420.txt
45907|Edmund Dulac's Picture-Book for the French Red Cross|2014-06-07|http://www.gutenberg.org/files/45907/45907.txt
453|Emma McChesney and Co.|1996-03-01|http://www.gutenberg.org/files/453/453.txt
48271|Old People and the Things That Pass|2015-02-15|http://www.gutenberg.org/files/48271/48271.txt
46454|In Vain|2014-07-30|http://www.gutenberg.org/files/46454/46454.txt
44508|The Myth of a Guilty Nation|2013-12-25|http://www.gutenberg.org/files/44508/44508.txt
47856|What the "Boys" Did Over There
By "Themselves"|2015-01-03|http://www.gutenberg.org/files/47856/47856.txt
4626|Married Life; Its Shadows and Sunshine|2003-11-01|http://www.gutenberg.org/files/4626/4626.txt
42142|A Young Inventor's Pluck; or, The Mystery of the Willington Legacy|2013-02-20|http://www.gutenberg.org/files/42142/42142.txt
41871|Scribner's Magazine, Volume 26, July 1899|2013-01-19|http://www.gutenberg.org/files/41871/41871.txt
48337|Her Lord and Master|2015-02-21|http://www.gutenberg.org/files/48337/48337.txt
42356|On the Red Chalk of England|2013-03-17|http://www.gutenberg.org/files/42356/42356.txt
46879|The Miner's Friend; Or, An Engine to Raise Water by Fire|2014-09-17|http://www.gutenberg.org/files/46879/46879.txt
46346|The History of Miss Betsy Thoughtless|2014-07-21|http://www.gutenberg.org/files/46346/46346.txt
49632|The Love Chase|2015-08-06|http://www.gutenberg.org/files/49632/49632.txt
42104|Children in Prison and Other Cruelties of Prison Life|2013-02-16|http://www.gutenberg.org/files/42104/42104.txt
4606|It Is Never Too Late to Mend|2003-11-01|http://www.gutenberg.org/files/4606/4606.txt
40389|The Life of John Marshall, Volume 2: Politician, diplomatist, statesman, 1789-1801|2012-08-03|http://www.gutenberg.org/files/40389/40389.txt
41939|Rosa Bonheur|2013-01-28|http://www.gutenberg.org/files/41939/41939.txt
43692|Edward Buttoneye and His Adventures|2013-09-11|http://www.gutenberg.org/files/43692/43692.txt
40984|Christian Mystery: A Chinese Tale, Found in the Portfolio of a Portuguese Friar|2012-10-08|http://www.gutenberg.org/files/40984/40984.txt
43053|Donald Ross of Heimra (Volume 2 of 3)|2013-06-28|http://www.gutenberg.org/files/43053/43053.txt
4859|History of the United Netherlands, 1588-89|2004-01-01|http://www.gutenberg.org/files/4859/4859.txt
40969|The Mating of the Moons|2012-10-07|http://www.gutenberg.org/files/40969/40969.txt
40660|The Interpreter: A Tale of the War|2012-09-04|http://www.gutenberg.org/files/40660/40660.txt
43318|Tarnished Silver|2013-07-26|http://www.gutenberg.org/files/43318/43318.txt
47185|Schenk's Theory: The Determination of Sex|2014-10-24|http://www.gutenberg.org/files/47185/47185.txt
40300|Dorothy|2012-07-22|http://www.gutenberg.org/files/40300/40300.txt
46829|Punch, Or the London Charivari, Volume 148, January 6th, 1915|2014-09-10|http://www.gutenberg.org/files/46829/46829.txt
46517|The conquest of Rome|2014-08-06|http://www.gutenberg.org/files/46517/46517.txt
40647|Little Greta of Denmark|2012-09-02|http://www.gutenberg.org/files/40647/40647.txt
42871|Wild Life Near Home|2013-06-04|http://www.gutenberg.org/files/42871/42871.txt
451|The Shadow Line: A Confession|2006-01-09|http://www.gutenberg.org/files/451/451.txt
44381|A Dialogue in Hades
A Parallel of Military Errors, of Which the French and English Armies Were Guilty, During the Campaign of 1759, in Canada|2013-12-07|http://www.gutenberg.org/files/44381/44381.txt
40705|Tom Wallis: A Tale of the South Seas|2012-09-07|http://www.gutenberg.org/files/40705/40705.txt
45391|Southerly Busters|2014-04-14|http://www.gutenberg.org/files/45391/45391.txt
4586|Danger; Or, Wounded in the House of a Friend|2003-10-01|http://www.gutenberg.org/files/4586/4586.txt
43688|Wednesday the Tenth, A Tale of the South Pacific|2013-09-10|http://www.gutenberg.org/files/43688/43688.txt
44478|The Dare Boys in Virginia|2013-12-21|http://www.gutenberg.org/files/44478/44478.txt
42660|Experiments on Animals|2013-05-08|http://www.gutenberg.org/files/42660/42660.txt
42501|New York Sketches|2013-04-09|http://www.gutenberg.org/files/42501/42501.txt
41777|Blazing Arrow: A Tale of the Frontier|2013-01-04|http://www.gutenberg.org/files/41777/41777.txt
44151|Perkins of Portland: Perkins The Great|2013-11-10|http://www.gutenberg.org/files/44151/44151.txt
44081|Minnie Brown; or, The Gentle Girl|2013-10-31|http://www.gutenberg.org/files/44081/44081.txt
4623|The Son of My Friend|2003-11-01|http://www.gutenberg.org/files/4623/4623.txt
40600|Over the Border: A Novel|2012-08-27|http://www.gutenberg.org/files/40600/40600.txt
43749|The Carpet from Bagdad|2013-09-16|http://www.gutenberg.org/files/43749/43749.txt
44262|The Spanish Brothers: A Tale of the Sixteenth Century|2013-11-23|http://www.gutenberg.org/files/44262/44262.txt
40113|The Flags of the World: Their History, Blazonry, and Associations|2012-07-01|http://www.gutenberg.org/files/40113/40113.txt
4420|Sandra Belloni (originally Emilia in England) — Complete|2004-11-03|http://www.gutenberg.org/files/4420/4420.txt
42998|Venice|2013-06-20|http://www.gutenberg.org/files/42998/42998.txt
46960|Beasts & Men
Folk Tales Collected in Flanders and Illustrated by Jean de Bosschère|2014-09-25|http://www.gutenberg.org/files/46960/46960.txt
4309|Demos|2003-08-01|http://www.gutenberg.org/files/4309/4309.txt
44395|At the Court of the Amîr: A Narrative|2013-12-09|http://www.gutenberg.org/files/44395/44395.txt
44948|Abstracts of Papers Read at the First International Eugenics Congress
University of London, July, 1912|2014-02-17|http://www.gutenberg.org/files/44948/44948.txt
421|Kidnapped|2006-01-16|http://www.gutenberg.org/files/421/421.txt
49090|Love in a Muddle|2015-05-30|http://www.gutenberg.org/files/49090/49090.txt
46682|Chambers's Journal of Popular Literature, Science, and Art, No. 680
January 6, 1877|2014-08-25|http://www.gutenberg.org/files/46682/46682.txt
4469|Diana of the Crossways — Volume 5|2003-09-01|http://www.gutenberg.org/files/4469/4469.txt
42893|The Guardians of the Columbia
Mount Hood, Mount Adams and Mount St. Helens|2013-06-08|http://www.gutenberg.org/files/42893/42893.txt
40476|Children of the Dawn : Old Tales of Greece|2012-08-11|http://www.gutenberg.org/files/40476/40476.txt
436|The Master Key
An Electrical Fairy Tale Founded Upon the Mysteries of Electricity|1996-02-01|http://www.gutenberg.org/files/436/436.txt
43365|The Buke of the Order of Knyghthood
Translated from the French by Sir Gilbert Hay, Knight|2013-07-30|http://www.gutenberg.org/files/43365/43365.txt
42890|The Paris Sketch Book of Mr. M. A. Titmarsh; and the Irish Sketch Book|2013-06-07|http://www.gutenberg.org/files/42890/42890.txt
44651|With the Swamp Fox: A Story of General Marion's Young Spies|2014-01-12|http://www.gutenberg.org/files/44651/44651.txt
44213|Harper's Pictorial Library of the World War, Volume XII
The Great Results of the War|2013-11-17|http://www.gutenberg.org/files/44213/44213.txt
40083|Mollie's Prince: A Novel|2012-06-25|http://www.gutenberg.org/files/40083/40083.txt
40860|Ruins of Ancient Cities (Vol. 1 of 2)
With General and Particular Accounts of Their Rise, Fall, and Present Condition|2012-09-25|http://www.gutenberg.org/files/40860/40860.txt
45324|The Young O'Briens: Being an Account of Their Sojourn in London|2014-04-05|http://www.gutenberg.org/files/45324/45324.txt
41586|The Red Dust|2012-12-09|http://www.gutenberg.org/files/41586/41586.txt
43465|The Kangaroo Hunters; Or, Adventures in the Bush|2013-08-14|http://www.gutenberg.org/files/43465/43465.txt
41291|New Homes for Old|2012-11-05|http://www.gutenberg.org/files/41291/41291.txt
43705|Excursions in the mountains of Ronda and Granada, with characteristic sketches of the inhabitants of southern Spain, vol. 2/2|2013-09-12|http://www.gutenberg.org/files/43705/43705.txt
44824|Sign of the Green Arrow
A Mystery Story|2014-02-02|http://www.gutenberg.org/files/44824/44824.txt
42491|Lady Eureka; or, The Mystery: A Prophecy of the Future. Volume 1|2013-04-08|http://www.gutenberg.org/files/42491/42491.txt
4969|The Belton Estate|2004-01-01|http://www.gutenberg.org/files/4969/4969.txt
46650|Bayou Folk|2014-08-22|http://www.gutenberg.org/files/46650/46650.txt
42874|In the grip of the Mullah: A tale of adventure in Somaliland|2013-06-04|http://www.gutenberg.org/files/42874/42874.txt
44882|The Boy Scouts Through the Big Timber; Or, The Search for the Lost Tenderfoot|2014-02-12|http://www.gutenberg.org/files/44882/44882.txt
45433|S. W. Partridge & Co. Catalogue of Popular Illustrated Books, 1904|2014-04-18|http://www.gutenberg.org/files/45433/45433.txt
46433|A Handbook of Pictorial History|2014-07-27|http://www.gutenberg.org/files/46433/46433.txt
4529|Biographies of Working Men|2003-10-01|http://www.gutenberg.org/files/4529/4529.txt
4722|An Essay Towards a New Theory of Vision|2003-12-01|http://www.gutenberg.org/files/4722/4722.txt
48832|The Merry Christmas of the Old Woman who Lived in a Shoe|2015-04-30|http://www.gutenberg.org/files/48832/48832.txt
47617|Edinburgh Under Sir Walter Scott|2014-12-09|http://www.gutenberg.org/files/47617/47617.txt
46286|Looking Back: An Autobiography|2014-07-14|http://www.gutenberg.org/files/46286/46286.txt
41932|A Fair Mystery: The Story of a Coquette|2013-01-27|http://www.gutenberg.org/files/41932/41932.txt
4823|The Rise of the Dutch Republic — Complete (1566-74)|2004-11-07|http://www.gutenberg.org/files/4823/4823.txt
40753|The Nursery, February 1881, Vol. XXIX
A Monthly Magazine for Youngest Readers|2012-09-14|http://www.gutenberg.org/files/40753/40753.txt
4537|Sylvia's Lovers — Complete|2003-10-01|http://www.gutenberg.org/files/4537/4537.txt
43429|Cats: Their Points and Characteristics
With Curiosities of Cat Life, and a Chapter on Feline Ailments|2013-08-09|http://www.gutenberg.org/files/43429/43429.txt
45774|Ralph Denham's Adventures in Burma: A Tale of the Burmese Jungle|2014-05-26|http://www.gutenberg.org/files/45774/45774.txt
40673|The Tiger Lily|2012-09-05|http://www.gutenberg.org/files/40673/40673.txt
44233|Plays by August Strindberg, Third Series|2013-11-19|http://www.gutenberg.org/files/44233/44233.txt
43625|The Survey, Volume XXX, Number 1, April 5, 1913|2013-09-02|http://www.gutenberg.org/files/43625/43625.txt
46779|Pottery and Porcelain, from early times down to the Philadelphia exhibition of 1876|2014-09-06|http://www.gutenberg.org/files/46779/46779.txt
42072|The Cathedral Builders: The Story of a Great Masonic Guild|2013-02-11|http://www.gutenberg.org/files/42072/42072.txt
41268|Manual Training Toys for the Boy's Workshop|2012-11-02|http://www.gutenberg.org/files/41268/41268.txt
45166|How Robin Hood Once Was a Wait: A Miracle Play or Christmas Masque|2014-03-18|http://www.gutenberg.org/files/45166/45166.txt
43081|On the Road to Bagdad: A Story of Townshend's Gallant Advance on the Tigris|2013-07-02|http://www.gutenberg.org/files/43081/43081.txt
4816|The Rise of the Dutch Republic — Volume 15: 1568, part II|2004-01-01|http://www.gutenberg.org/files/4816/4816.txt
49694|The Duke in the Suburbs|2015-08-12|http://www.gutenberg.org/files/49694/49694.txt
41814|The web, a multilingual encyclopedia|2013-01-10|http://www.gutenberg.org/files/41814/41814.txt
44638|Plant Lore, Legends, and Lyrics
Embracing the Myths, Traditions, Superstitions, and Folk-Lore of the Plant Kingdom|2014-01-09|http://www.gutenberg.org/files/44638/44638.txt
43119|David's Little Lad|2013-07-07|http://www.gutenberg.org/files/43119/43119.txt
45842|The Erratic Flame|2014-05-31|http://www.gutenberg.org/files/45842/45842.txt
46348|Over There with the Canadians at Vimy Ridge|2014-07-20|http://www.gutenberg.org/files/46348/46348.txt
47491|Motor Matt's Red Flyer; or, On the High Gear
Motor Stories Thrilling Adventure Motor Fiction No. 6, April 3, 1909|2014-11-29|http://www.gutenberg.org/files/47491/47491.txt
46866|The Adventures of Peter Cottontail|2014-09-15|http://www.gutenberg.org/files/46866/46866.txt
43905|South from Hudson Bay: An Adventure and Mystery Story for Boys|2013-10-08|http://www.gutenberg.org/files/43905/43905.txt
41090|At the Sign of the Sword: A Story of Love and War in Belgium|2012-10-17|http://www.gutenberg.org/files/41090/41090.txt
41873|The History of Prostitution: Its Extent, Causes, and Effects throughout the World|2013-01-19|http://www.gutenberg.org/files/41873/41873.txt
4463|The Tragic Comedians: A Study in a Well-known Story — Volume 3|2003-09-01|http://www.gutenberg.org/files/4463/4463.txt
4414|Sandra Belloni — Volume 2|2003-09-01|http://www.gutenberg.org/files/4414/4414.txt
45018|The Works of Francis Maitland Balfour, Volume 2 (of 4)
A Treatise on Comparative Embryology: Invertebrata|2014-02-26|http://www.gutenberg.org/files/45018/45018.txt
45152|Harper's Young People, March 15, 1881
An Illustrated Weekly|2014-03-16|http://www.gutenberg.org/files/45152/45152.txt
41453|The Mysterious Mr. Miller|2012-11-23|http://www.gutenberg.org/files/41453/41453.txt
45982|The Boy Allies in the Baltic; Or, Through Fields of Ice to Aid the Czar|2014-06-15|http://www.gutenberg.org/files/45982/45982.txt
46110|Pattie's Personal Narrative, 1824-1830; Willard's Inland Trade with New Mexico, 1825, and Downfall of the Fredonian Republic; and Malte-Brun's Account of Mexico|2014-06-27|http://www.gutenberg.org/files/46110/46110.txt
46582|Clutterbuck's Treasure|2014-08-13|http://www.gutenberg.org/files/46582/46582.txt
41289|The Magazine Style-Code|2012-11-04|http://www.gutenberg.org/files/41289/41289.txt
40147|Harper's New Monthly Magazine, No. VI, November 1850, Vol. I|2012-07-06|http://www.gutenberg.org/files/40147/40147.txt
4473|One of Our Conquerors — Volume 3|2003-09-01|http://www.gutenberg.org/files/4473/4473.txt
44296|Twenty Years in Europe
A Consul-General's Memories of Noted People, with Letters From General W. T. Sherman|2013-11-27|http://www.gutenberg.org/files/44296/44296.txt
45103|In the Heart of the Christmas Pines|2014-03-10|http://www.gutenberg.org/files/45103/45103.txt
40955|The Brownie of Bodsbeck, and Other Tales (Vol. 1 of 2)|2012-10-06|http://www.gutenberg.org/files/40955/40955.txt
43090|How to Stuff Birds and Animals
A valuable book giving instruction in collecting, preparing, mounting, and preserving birds, animals, and insects|2013-07-03|http://www.gutenberg.org/files/43090/43090.txt
42426|Gold Elsie|2013-03-28|http://www.gutenberg.org/files/42426/42426.txt
46345|Sir Quixote of the Moors
Being some account of an episode in the life of the Sieur de Rohaine|2014-07-20|http://www.gutenberg.org/files/46345/46345.txt
42865|English Conferences of Ernest Renan: Rome and Christianity. Marcus Aurelius|2013-06-03|http://www.gutenberg.org/files/42865/42865.txt
41924|Renaissance in Italy, Volume 2 (of 7)
The Revival of Learning|2013-01-26|http://www.gutenberg.org/files/41924/41924.txt
43673|Poeta de Tristibus; Or, The Poet's Complaint|2013-09-08|http://www.gutenberg.org/files/43673/43673.txt
40940|Johnny Ludlow, Fourth Series|2012-10-05|http://www.gutenberg.org/files/40940/40940.txt
43794|My Religion|2013-09-22|http://www.gutenberg.org/files/43794/43794.txt
44780|Bessie at the Sea-Side|2014-01-28|http://www.gutenberg.org/files/44780/44780.txt
47134|Papers and Proceedings of the Thirty-Fifth General Meeting of the American Library Association
Held at Kaaterskill, N. Y., June 23-28, 1913|2014-10-16|http://www.gutenberg.org/files/47134/47134.txt
43696|The Story of Mary MacLane|2013-09-11|http://www.gutenberg.org/files/43696/43696.txt
42371|Dissertation on the Progress of the Fine Arts|2013-03-19|http://www.gutenberg.org/files/42371/42371.txt
42629|The Violoncello and Its History|2013-05-01|http://www.gutenberg.org/files/42629/42629.txt
42229|Riding and Driving for Women|2013-02-28|http://www.gutenberg.org/files/42229/42229.txt
41674|Corot|2012-12-20|http://www.gutenberg.org/files/41674/41674.txt
47061|Mr. Incoul's Misadventure|2014-10-06|http://www.gutenberg.org/files/47061/47061.txt
45377|All About Dogs: A Book for Doggy People|2014-04-14|http://www.gutenberg.org/files/45377/45377.txt
4216|Touch and Go: A Play in Three Acts|2003-07-01|http://www.gutenberg.org/files/4216/4216.txt
42587|The Grey Friars in Oxford|2013-04-24|http://www.gutenberg.org/files/42587/42587.txt
44347|Master Reynard: The History of a Fox|2013-12-04|http://www.gutenberg.org/files/44347/44347.txt
42644|A Jar of Honey from Mount Hybla|2013-05-05|http://www.gutenberg.org/files/42644/42644.txt
42909|The Collected Writing of Thomas De Quincey, Vol. II|2013-06-10|http://www.gutenberg.org/files/42909/42909.txt
45716|The Life of Our Lord in Simple Language for Little Children|2014-05-22|http://www.gutenberg.org/files/45716/45716.txt
42961|The House With Sixty Closets: A Christmas Story for Young Folks and Old Children|2013-06-16|http://www.gutenberg.org/files/42961/42961.txt
44955|A short history of Rhode Island|2014-02-18|http://www.gutenberg.org/files/44955/44955.txt
46920|The Pony Rider Boys on the Blue Ridge; or, A Lucky Find in the Carolina Mountains|2014-09-21|http://www.gutenberg.org/files/46920/46920.txt
42078|The Letters of Jane Austen
Selected from the compilation of her great nephew, Edward, Lord Bradbourne|2013-02-12|http://www.gutenberg.org/files/42078/42078.txt
41207|The Life of Mazzini|2012-10-28|http://www.gutenberg.org/files/41207/41207.txt
45572|The National Cook Book, 9th ed.|2014-05-03|http://www.gutenberg.org/files/45572/45572.txt
42100|The Bride of the Tomb, and Queenie's Terrible Secret|2013-02-17|http://www.gutenberg.org/files/42100/42100.txt
42796|The Box-Car Children|2013-05-24|http://www.gutenberg.org/files/42796/42796.txt
43059|Rumanian Bird and Beast Stories Rendered into English|2013-06-29|http://www.gutenberg.org/files/43059/43059.txt
45342|Punch or the London Charivari, Vol. 148, January 27, 1915|2014-04-07|http://www.gutenberg.org/files/45342/45342.txt
42033|Assyria: Its Princes, Priests and People
By-Paths of Bible Knowledge VII|2013-02-06|http://www.gutenberg.org/files/42033/42033.txt
43466|Not Guilty: A Defence of the Bottom Dog|2013-08-14|http://www.gutenberg.org/files/43466/43466.txt
46780|Chambers's Journal of Popular Literature, Science, and Art, No. 682
January 20, 1877.|2014-09-06|http://www.gutenberg.org/files/46780/46780.txt
41311|Five Plays|2012-11-07|http://www.gutenberg.org/files/41311/41311.txt
42492|Lady Eureka; or, The Mystery: A Prophecy of the Future. Volume 2|2013-04-08|http://www.gutenberg.org/files/42492/42492.txt
42082|History of Ancient Art|2013-02-12|http://www.gutenberg.org/files/42082/42082.txt
40696|Who Goes There!|2012-09-07|http://www.gutenberg.org/files/40696/40696.txt
41816|Ann Arbor Tales|2013-01-10|http://www.gutenberg.org/files/41816/41816.txt
40343|Lilian|2012-07-26|http://www.gutenberg.org/files/40343/40343.txt
